0,1,2,3
0.000471001,9.3262e-05,0.00017463,0.000415161
0.00381029,0.000314139,0.0020996,0.00258775
0.00063625,0.000105464,0.000187881,0.000282042
0.000621003,0.000121128,9.5935e-05,0.000139746
0.000954946,0.000229284,0.000179153,0.000267459
0.000666502,0.000108569,0.000148675,0.000222363
0.00178702,0.000189856,0.000358185,0.000481469
0.0010189,0.000185413,0.000887503,0.000984276
0.000631842,0.00012707,0.000353595,0.000435145
0.00102071,0.000104439,0.000517991,0.000601579
0.00059902,8.0627e-05,0.000180409,0.000220227
0.00196651,0.000346314,0.000746615,0.000967798
0.00347656,0.000208911,0.00358037,0.00416383
0.00378851,0.000313782,0.00175621,0.00183523
0.000765205,0.000131274,0.00125192,0.00172003
0.000516475,9.0732e-05,0.000192262,0.000581961
0.000744874,0.000118567,0.00134915,0.00181404
0.00342662,0.000143421,0.000739949,0.00120778
0.000414255,8.4992e-05,0.0010191,0.00199767
0.000725259,0.0001244,0.000205007,0.00062255
0.00310326,0.000119002,0.000105315,0.000164578
0.00128549,0.000213872,0.000271381,0.000694217
0.000436479,9.9098e-05,0.000229887,0.00031585
0.000549512,0.000143745,0.000145602,0.000206182
0.000661551,0.000140688,0.000439347,0.000552552
0.000575224,0.000108447,0.000115218,0.000174236
0.0013752,0.000213994,0.000233411,0.000532212
0.00056314,0.000117682,0.000243251,0.000328006
0.00042374,0.00011842,0.000179045,0.000242542
0.0004457,0.000151247,0.000544321,0.000901604
0.000543504,0.000128661,0.000127893,0.000194363
0.00053745,0.000125699,0.00025838,0.000360335
0.000503036,0.000124306,0.000119401,0.000196908
0.000364974,8.6292e-05,0.000135729,0.000200168
0.00149012,0.000121799,0.000875151,0.00219386
0.000678723,0.000174941,7.9661e-05,0.000120777
0.000376172,8.6038e-05,0.00178534,0.00416576
0.00174377,0.000207227,0.00021741,0.000298072
0.000536456,8.3134e-05,0.000429746,0.000705818
0.000608299,0.000144388,0.000661864,0.00112659
0.000495006,0.000114464,0.000100296,0.000151075
0.00269697,0.000260735,0.00239461,0.00280793
0.000892574,0.000143595,0.000105645,0.000186704
0.000454755,0.000116883,0.000138947,0.000203743
0.00125895,0.00019918,0.000141344,0.000221178
0.00049435,8.7068e-05,9.2553e-05,0.000134
0.00056617,0.000139564,0.00015397,0.000243271
0.00218391,0.000155661,0.0002432,0.000394849
0.00138949,0.000161674,0.000281971,0.00038021
0.00202524,0.000237624,0.000179353,0.000256204
0.000853841,0.000118498,0.00019693,0.000273076
0.000978463,0.000123376,0.000488664,0.000604502
0.000605083,0.000138206,0.00204703,0.00246951
0.000996803,0.000223777,0.000203323,0.000274956
0.00145587,0.000193654,0.00202999,0.00250863
0.000478439,8.2362e-05,0.000210693,0.000287172
0.000615393,0.000112888,0.000196695,0.000276168
0.000972747,8.7242e-05,0.000280479,0.000422236
0.00067268,0.000129411,0.000162444,0.00024943
0.000449409,7.8005e-05,0.000805848,0.00160716
0.0023458,0.00113397,0.000171024,0.000227628
0.000695546,0.000120889,0.000338851,0.000495235
0.00114786,0.000113558,0.000178301,0.000266007
0.000608067,0.000133934,0.000397195,0.000519517
0.00105903,0.000130465,0.000255127,0.000348675
0.000836943,0.000130111,0.0001401,0.00018792
0.000753951,0.000105536,0.000226733,0.000349141
0.00049296,9.5189e-05,0.000307383,0.000688059
0.00290345,0.000635337,0.000114629,0.000163258
0.00104725,0.000150853,0.0001616,0.000252394
0.000690383,0.000128479,0.000711333,0.00111075
0.00201101,0.000226783,0.000719127,0.000955551
0.00173524,0.000188168,0.00073304,0.000826566
0.000488462,0.000108373,0.000478367,0.000758412
0.00051862,0.000159373,0.000248849,0.000356626
0.002541,0.000250578,0.000131752,0.000186713
0.000577404,0.0001163,0.000345983,0.000431043
0.000771125,0.000130601,0.000233494,0.000317774
0.000608924,0.000121274,0.000221062,0.00028901
0.00277185,0.000247487,0.000193706,0.00028175
0.000434124,0.000138138,0.000175955,0.000231198
0.000492923,9.0578e-05,0.00155751,0.00300366
0.000515486,9.9855e-05,0.000210373,0.000311116
0.000818596,0.000110983,8.8266e-05,0.00013634
0.000606639,0.000102958,0.000170636,0.000247615
0.000747665,0.000127354,0.000577073,0.000822136
0.000566598,9.5396e-05,0.00119692,0.00171438
0.00191312,0.00023842,0.00120151,0.00173674
0.0034823,0.00029821,0.000444555,0.000683293
0.00352658,0.000305901,0.0005589,0.00100891
0.000539685,0.000141726,0.000445706,0.000509943
0.000472325,8.6511e-05,0.000577738,0.000925899
0.00347476,0.000444561,0.0019055,0.00228074
0.000832685,0.000153047,0.000233306,0.000335795
0.000959106,0.00011678,0.00132271,0.00177391
0.00199681,0.000338275,0.000693204,0.00093603
0.00162834,0.000230264,0.000471903,0.000658954
0.000606032,0.00011861,0.000235041,0.000328498
0.00360052,0.000396191,0.000155936,0.00033135
0.00149795,0.00020308,0.00147358,0.002025
0.00148159,0.000170255,0.000881961,0.00119646
0.000464591,9.0621e-05,0.000484206,0.000814554
0.000639731,9.8073e-05,0.00026131,0.000493213
0.000680397,0.000348105,0.000124954,0.000186039
0.000658303,0.000140445,0.000970997,0.00148041
0.000972217,0.00010409,0.000129929,0.000189986
0.000567923,0.000188866,0.000203533,0.000288056
0.00101739,0.000148151,0.000345546,0.000507169
0.00216823,0.00023962,0.000110848,0.000164078
0.00918573,0.000414191,0.000276691,0.00037629
0.000550944,7.6977e-05,0.000507403,0.000782662
0.00223798,0.000104537,0.00105173,0.00147889
0.00065815,0.000113084,0.000189013,0.000281512
0.000576665,0.00013386,0.000147927,0.00020726
0.000656387,9.9538e-05,0.000292543,0.000399667
0.00160592,0.000120218,0.000125973,0.000173102
0.00293986,0.000305988,0.00156751,0.00196192
0.00126813,9.1541e-05,0.000208549,0.00041633
0.000557617,0.000107353,0.000443804,0.000678495
0.00393789,0.00028725,0.000180916,0.000279848
0.000558586,0.000113469,6.7782e-05,0.000114481
0.000773091,0.000124829,0.00141863,0.00237796
0.000536188,0.000116008,0.000452468,0.000860904
0.00161367,0.000227343,8.9281e-05,0.000140389
0.000486772,0.000141809,0.000992417,0.00150779
0.000493877,0.000133263,0.000258766,0.000529471
0.000520296,0.000132556,0.000310205,0.00043502
0.000348687,8.1371e-05,0.000165012,0.000279687
0.000467673,0.000152491,0.000104099,0.000162001
0.000573606,0.000123815,0.000132321,0.0002065
0.000328124,8.811e-05,9.7252e-05,0.000144887
0.000380315,0.000113283,0.000149471,0.000222213
0.000434152,0.000116849,0.000464672,0.000647057
0.000305059,7.9992e-05,0.000117666,0.000169808
0.000355742,9.0551e-05,0.0002024,0.000306251
0.000517458,0.000153481,7.8604e-05,0.000119247
0.000497216,0.000132285,0.000209672,0.00040371
0.00309538,0.000370455,0.000800671,0.00119125
0.00130013,0.000219094,0.000348773,0.000530002
0.000419492,0.000100047,0.00157317,0.00233153
0.000524826,0.000135834,0.000362027,0.000616424
0.00146257,0.000234569,0.000172509,0.000283067
0.000354293,0.000100983,0.000190684,0.000364149
0.000557367,0.000146193,8.2442e-05,0.000138141
0.000491464,0.000145056,0.000153383,0.000261962
0.00132126,0.000230246,0.000139111,0.000215162
0.000555059,0.000130018,0.000109733,0.000191981
0.000411806,0.000125766,0.000161621,0.000279147
0.000618689,0.000126505,9.4425e-05,0.000147841
0.000700808,0.000141501,0.000135761,0.000225315
0.000582205,0.000120289,0.000129256,0.000232049
0.000673426,0.000141955,0.000134065,0.000213287
0.000509724,0.000473019,0.000213369,0.000361816
0.00138574,0.000148923,0.000101898,0.000158605
0.000522585,9.3844e-05,0.000143189,0.000294325
0.000568919,0.000117528,0.000723207,0.00104071
0.000519591,0.000110426,0.00018358,0.000275633
0.00202944,0.000145819,0.00015029,0.000238256
0.000571622,0.000120874,0.00020666,0.000331967
0.00137853,0.000160702,0.00014073,0.000226682
0.000520174,7.6871e-05,0.000118208,0.000168107
0.000641377,0.000115438,0.000166543,0.000266458
0.000549031,8.5679e-05,0.000170514,0.000275488
0.000599802,0.000129495,8.1743e-05,0.000135773
0.000500405,8.7085e-05,0.000191532,0.000376446
0.000694539,9.4996e-05,8.6386e-05,0.000138333
0.000734343,0.000103901,0.000205391,0.000325431
0.000481901,0.000118403,0.000177456,0.000268878
0.000461137,7.4217e-05,8.0147e-05,0.000125487
0.000612733,0.000151609,0.000573231,0.000667362
0.00130995,0.000137359,9.2681e-05,0.00017115
0.00189626,0.000327695,0.00014004,0.000221927
0.00190252,0.000152149,0.000170026,0.000263049
0.000831014,0.000100036,0.000560625,0.000807272
0.00056247,0.000142288,0.000213632,0.000298793
0.000560927,0.000131427,0.000141545,0.000216854
0.000668894,0.000143423,0.000212294,0.000310705
0.000618878,0.000323935,0.000220839,0.000329383
0.00334747,0.000300474,0.000116416,0.000166143
0.000536622,0.000107617,0.000640009,0.000741
0.000508888,0.000121894,0.000850439,0.00111124
0.000519213,0.00016301,0.000215032,0.000295228
0.00120389,0.000268626,0.000190896,0.000290042
0.00119573,0.000256765,0.000184341,0.000253098
0.00210094,0.000251286,0.00122763,0.00142674
0.00250115,0.000345494,0.000369006,0.000602242
0.00166864,0.000227321,0.000636011,0.00111248
0.000658801,0.0001294,0.000247668,0.000347566
0.00107876,0.000126997,0.00125755,0.00178283
0.00119514,0.00016658,0.000231967,0.000321609
0.00117794,0.000114929,0.00138293,0.00174577
0.00073976,0.000115412,0.000240962,0.000345023
0.000913938,0.000123203,0.000179276,0.000286585
0.000619179,0.000104014,0.00016167,0.000234102
0.000735538,0.000142384,0.000126955,0.000230317
0.000556572,8.7811e-05,0.00010049,0.000156807
0.00122927,0.00012198,0.000573608,0.00067085
0.00183716,0.000291469,0.000881432,0.00120308
0.0017392,0.000231389,0.000387509,0.000662614
0.00186848,0.000343194,0.000365689,0.000735829
0.000548412,0.000132046,0.000371797,0.000821977
0.00046771,0.000143891,0.00113686,0.00162537
0.000916055,0.000349212,0.000693757,0.00115129
0.00479079,0.000423053,0.000117553,0.000169029
0.000437815,0.000103639,0.00129111,0.00170387
0.000699869,0.000215332,0.000373759,0.000455756
0.000387151,0.000105148,0.00119444,0.00169134
0.00164587,0.000339743,0.000296377,0.000408248
0.000621149,0.000162055,0.000150511,0.000333734
0.00130273,0.000256813,0.00047167,0.000832019
0.000478229,0.000114725,0.000157745,0.000247177
0.00045097,0.000113203,0.000381429,0.000786376
0.000400465,9.9946e-05,0.000970427,0.00172306
0.00323394,0.000351165,7.6975e-05,0.000147661
0.000615793,0.000116269,0.000184754,0.000274713
0.000550052,0.000150214,0.000459094,0.00109167
0.000518574,9.1058e-05,0.00109813,0.00168219
0.00123102,0.000214167,0.000189911,0.000319004
0.00031203,8.0686e-05,0.000132379,0.000200584
0.00266401,0.000121621,0.000150624,0.000240342
0.000406764,0.000133873,6.9142e-05,0.000110528
0.000500209,0.000126439,0.000142982,0.0002367
0.000319072,7.4689e-05,0.00013986,0.000359586
0.000394074,0.000132879,7.8684e-05,0.000139367
0.00176555,9.569e-05,0.000163337,0.000474924
0.000436062,0.000158383,0.000107126,0.000169798
0.00356486,0.000514089,0.000911172,0.00316935
0.00120459,0.000359681,0.0012051,0.00169538
0.00217351,0.000311379,0.000154148,0.000238794
0.00114977,0.000208273,0.00017276,0.000261048
0.000502115,0.0001446,0.000417157,0.000477625
0.000683666,0.000110429,0.000837556,0.0013007
0.000409873,0.00012612,0.000767584,0.00112462
0.00117997,0.000254682,0.00012412,0.00018844
0.000470343,9.0576e-05,0.000489278,0.00123383
0.000329178,8.9441e-05,0.000380669,0.000638551
0.000411625,0.000142207,0.000150663,0.000295796
0.000374564,0.000131965,0.00046982,0.000923188
0.00103212,0.000232207,0.000111792,0.000257577
0.000410088,0.000147471,0.000133859,0.00021573
0.000433379,0.000134685,0.000299796,0.00055511
0.000449363,0.000147426,0.000136073,0.000228252
0.000521758,0.000174794,0.000142271,0.000271869
0.00117491,0.000165085,0.000162317,0.000257551
0.000309011,8.6625e-05,0.000150082,0.000234504
0.000284854,8.4001e-05,0.000205285,0.000269297
0.00128914,0.000227929,0.00015015,0.000248789
0.000432389,0.0001388,0.000233937,0.000403675
0.000431544,0.000116848,0.000184394,0.000424305
0.000911536,0.000161298,0.000212298,0.000316217
0.000740114,0.000190826,7.475e-05,0.000148804
0.000707569,0.000166614,0.000111083,0.000191237
0.000383066,0.000103489,0.000808136,0.00166093
0.000589527,0.000295201,7.5801e-05,0.000135197
0.000906366,0.000289916,0.00136463,0.00180769
0.000878903,0.000112644,7.3955e-05,0.000128316
0.000555631,8.0294e-05,0.000282943,0.000415873
0.000548536,0.000109757,0.000508535,0.000625365
0.000822991,0.000100824,0.000133166,0.000193128
0.00263839,0.000150766,0.000112377,0.000192253
0.000408105,0.000121087,0.000205592,0.000360032
0.00109447,0.000115514,0.000164533,0.00025771
0.0013056,0.000188346,0.000550502,0.00100611
0.00156068,0.00032357,0.000365271,0.000652424
0.00254625,0.000187917,0.000590527,0.00101083
0.000427811,0.000120578,0.000187135,0.000271669
0.000496429,0.00010605,0.000654758,0.00105337
0.00367985,0.000273728,0.000499082,0.000931763
0.000404556,8.4088e-05,0.000674094,0.00113861
0.000704628,0.000174204,0.000185458,0.000286274
0.000502567,0.000124157,8.2643e-05,0.000155693
0.000635329,0.000120916,0.000129574,0.000209925
0.00249089,0.000114991,0.00117386,0.0016298
0.00101048,0.00024971,0.0007918,0.00118154
0.00095318,0.000178498,0.000101516,0.000184007
0.000444594,0.000137501,8.7499e-05,0.000136194
0.000394741,9.0683e-05,0.000410259,0.000527776
0.00172868,0.000290199,0.000129161,0.000217008
0.00317018,0.000369154,0.000135461,0.00258546
0.00132128,0.000199534,0.000177373,0.000307329
0.00144192,0.000241771,0.000443601,0.00071414
0.000571341,0.000138724,0.000468549,0.000880129
0.00412795,0.000307578,0.000527717,0.00109624
0.00133388,0.000212001,0.000623431,0.000977508
0.00265731,0.000305065,0.000635353,0.00115524
0.000456661,0.000101647,0.000290255,0.000540145
0.000418579,0.000104741,0.000800197,0.00120624
0.000455786,0.000122068,0.000190199,0.000282894
0.0039636,0.000487689,9.3839e-05,0.000155495
0.000546794,0.000129936,0.00135739,0.00204528
0.00140743,0.000230799,0.000237776,0.000330082
0.00167427,0.000211479,0.00158025,0.00229795
0.000583204,0.000144861,0.000175087,0.000297885
0.000593539,0.000227671,7.1759e-05,0.000113593
0.00140888,0.000197573,0.000226561,0.000332095
0.000748665,0.000129844,0.000102216,0.000151871
0.000820227,0.00012366,0.000980622,0.00143733
0.00361568,0.000371169,0.000397968,0.000854885
0.0027133,0.000228696,0.00063252,0.00111597
0.00120698,0.000198206,7.8263e-05,0.000155671
0.000525059,0.00012275,0.000399985,0.000743706
0.00066775,0.000259795,0.000925558,0.00139341
0.000702789,0.00012268,0.000359928,0.000698717
0.000519642,0.000113892,0.000203095,0.000397849
0.000613086,0.000143292,0.00012816,0.000214239
0.00147461,0.000255777,6.7125e-05,0.00012338
0.000591395,0.000243157,9.4448e-05,0.000177737
0.00452025,0.000589382,0.000153391,0.000254719
0.00134788,0.000242443,0.00296844,0.00365757
0.000480642,0.000122534,0.00243439,0.00324004
0.000541077,0.000135976,0.000285113,0.000526705
0.000435558,0.000111521,0.000176353,0.000305712
0.00044812,0.000113507,0.000125341,0.000220847
0.000878431,0.000276745,8.1059e-05,0.000130036
0.000471026,0.000121929,0.000522189,0.000990255
0.000343944,0.000224138,0.000249053,0.000488047
0.00111622,0.000217464,0.0007384,0.000961867
0.000402848,0.000141662,0.000189594,0.000320596
0.000330992,8.1133e-05,0.000104431,0.000174041
0.000400603,8.2771e-05,0.000172952,0.000266517
0.000561265,0.000140269,7.3828e-05,0.000127627
0.000396414,9.6059e-05,0.000158741,0.000411598
0.00198215,0.000111497,0.000113171,0.000193124
0.000660923,0.000238795,0.000106669,0.0001844
0.000531261,0.000129279,0.00151137,0.00253785
0.000492351,0.000129613,0.000169562,0.000249676
0.00111973,0.000189095,0.000125267,0.000212973
0.000443961,0.000115842,0.000139646,0.000235815
0.000422363,0.000114956,0.000102581,0.000171285
0.000393258,0.000114461,0.000123851,0.000221558
0.000443394,0.000129652,9.066e-05,0.000142809
0.00143578,0.000241879,0.000149162,0.000252404
0.00124712,0.000130781,0.000153773,0.000252063
0.000428233,0.000111967,0.000609006,0.00085947
0.000635587,0.000217056,0.000114018,0.000194075
0.000432337,0.000126813,9.1793e-05,0.000143214
0.000410177,0.000146099,9.2999e-05,0.000186667
0.000511817,0.000130151,0.00013562,0.00024018
0.000500722,0.000116024,9.4352e-05,0.000146412
0.000620084,0.000150692,0.000143623,0.000369915
0.000618853,0.000154491,0.000131368,0.000212879
0.00119954,0.000421776,0.000129589,0.000211051
0.000422659,0.000111732,0.000135643,0.000228006
0.000600415,0.000128825,0.000102567,0.000151195
0.000379868,7.9765e-05,0.000131538,0.000217545
0.000374617,9.633e-05,0.000145088,0.000256569
0.000420212,0.000112237,0.000118325,0.000220869
0.000390065,0.000102995,0.000133106,0.000216882
0.000775204,0.000209716,7.9578e-05,0.00016176
0.000412136,0.000117262,0.000848543,0.00139665
0.000448186,9.3469e-05,0.000131278,0.000196047
0.000396234,0.000143269,0.000182328,0.000295366
0.00325081,0.00119164,0.00441211,0.00476973
0.00125915,0.000247742,0.000549291,0.00079939
0.000352315,8.3715e-05,0.000608329,0.000962098
0.00121627,0.000235944,0.000278033,0.000543899
0.000369048,0.000110864,0.00076655,0.00093478
0.000376837,0.000103351,0.000143345,0.000244079
0.000825865,0.000227975,7.9387e-05,0.000142748
0.000493419,0.000142017,0.00036409,0.000587609
0.00108987,0.000119063,0.000115818,0.000197007
0.00178923,0.000280772,0.000984995,0.00147596
0.000637809,0.000405362,0.000168157,0.000259184
0.000483717,0.00012291,0.000136887,0.000233052
0.00053271,0.000137299,0.000150127,0.000231402
0.000368064,9.8634e-05,9.9316e-05,0.000161322
0.000323182,0.000162879,0.000162977,0.000249018
0.00040976,0.000104645,0.000158124,0.000260107
0.000475213,0.00010325,7.6587e-05,0.000141806
0.000423145,8.9169e-05,0.000207863,0.000326617
0.00151186,0.000155335,9.5297e-05,0.000149447
0.00105854,0.000223008,0.000622934,0.000915044
0.00037734,0.000100956,0.000431497,0.000840544
0.0041825,0.000361779,7.1831e-05,0.000129949
0.000395344,0.000115038,0.00103452,0.00151023
0.000427801,9.4874e-05,0.000507087,0.00069887
0.000557504,0.000140985,0.000127886,0.000199824
0.00142775,0.000126373,0.000153774,0.000254244
0.000925906,8.308e-05,0.000539785,0.000834957
0.000427141,8.4978e-05,0.000116733,0.00020424
0.000498134,9.4102e-05,0.000177015,0.000294859
0.000518295,0.0002035,0.000223672,0.000329476
0.000565866,0.000146416,0.000225038,0.000375985
0.000623638,0.000116893,0.000127513,0.000201778
0.000552564,0.000127194,0.000139439,0.000219818
0.000432575,0.000345886,0.00011639,0.000167943
0.000597181,0.000135015,0.000132242,0.000233778
0.000636547,0.000137814,0.000128184,0.000213899
0.000477309,0.00011107,0.000145035,0.000236063
0.00135952,0.000188796,0.000369501,0.000832283
0.000490357,0.000116425,0.00011151,0.000392151
0.000550704,0.000111035,0.000136039,0.000225522
0.00152511,0.000174374,0.00103077,0.00159223
0.000345745,9.771e-05,0.000339137,0.000660835
0.00108396,0.000257332,0.000510973,0.00114397
0.00071552,0.000116289,8.0381e-05,0.000152606
0.000513682,0.000117351,0.000131142,0.000222165
0.00109604,0.000256498,9.3329e-05,0.000176929
0.000443696,0.000113965,0.000131088,0.000195664
0.000543827,0.000125886,0.000107389,0.000181011
0.000632812,0.000102482,7.8088e-05,0.000123676
0.000545181,0.00016933,0.000125148,0.000200838
0.000419751,0.000102362,0.000119608,0.000226893
0.000687168,0.000149049,6.5604e-05,0.000110676
0.000584251,0.000122304,0.000104321,0.000242204
0.00492605,0.00033669,0.000133415,0.000206105
0.000513211,0.000118024,0.000125142,0.000219042
0.000489832,0.000119913,0.000179799,0.000263295
0.000496301,0.000119517,0.000105879,0.000155324
0.000381387,0.000107832,0.0001385,0.000233182
0.00046578,7.7076e-05,0.000109212,0.000191808
0.000392984,9.8553e-05,0.00032849,0.000432201
0.000574854,0.000138944,0.000137715,0.000242221
0.000395827,0.00012585,0.000130562,0.000198882
0.000398312,7.6898e-05,0.0001244,0.00020221
0.000482113,0.000109886,8.1148e-05,0.000161436
0.000560165,0.000130905,0.000127043,0.000238173
0.000516223,0.000116207,0.000147376,0.000238792
0.000465453,7.7133e-05,7.7112e-05,0.000131232
0.000549473,0.000118997,0.000358608,0.000685415
0.000909388,0.000147666,6.854e-05,0.000111231
0.000896225,9.3275e-05,0.000160608,0.000252838
0.00185924,0.000109764,0.000206788,0.000629396
0.000721508,0.000132717,9.7547e-05,0.000148731
0.00527416,0.000255591,0.000182932,0.00031567
0.000781467,0.000120626,0.000131562,0.000176778
0.000668707,0.00011374,0.000172687,0.000255153
0.000517441,8.4624e-05,0.000267642,0.000501073
0.000518312,0.000100643,0.000111349,0.000156454
0.000741565,0.000137687,0.000836323,0.00127528
0.000927489,0.000262565,0.000107386,0.000156795
0.000638774,9.7806e-05,0.000212525,0.000298862
0.000541322,0.000113763,0.000201385,0.00028504
0.000499732,8.3927e-05,0.000121111,0.000182964
0.000479649,0.000100692,0.000199304,0.000296948
0.00104886,0.00012576,0.000111903,0.000169216
0.00379195,0.000400793,0.000232752,0.000318503
0.00197453,0.000136205,0.00017296,0.000250685
0.000601029,0.000118695,0.000168862,0.000231197
0.000643587,0.000136545,0.000258699,0.000467233
0.000690901,0.000116989,0.000131499,0.000194477
0.000514637,0.000134168,0.000197753,0.000281396
0.000579961,0.000100124,0.000182168,0.00037566
0.000788475,0.000134407,0.000103512,0.000155534
0.000652916,0.000118324,0.000225858,0.000306577
0.000795172,0.000144053,0.000175734,0.000252871
0.000651743,0.000120618,0.000209335,0.000288942
0.000579659,0.000118227,0.000811392,0.00135967
0.000635657,0.000122507,0.000147951,0.00020142
0.00059762,0.000122033,0.00136028,0.00187057
0.00124408,0.000207733,0.000168613,0.000262871
0.000566388,0.000130475,0.000796133,0.00094023
0.00062338,0.000151056,0.000328943,0.000427317
0.000569246,0.000166366,0.000131307,0.000216202
0.00183717,0.000276447,0.000189618,0.000344003
0.00149161,0.000132932,0.000124858,0.000179929
0.0013391,0.000129129,0.00142151,0.00308497
0.00180236,0.000431876,0.000939668,0.00141436
0.00452632,0.000207349,0.000120883,0.000169304
0.000779057,0.000128073,0.000155486,0.000258061
0.000515413,0.000108416,0.000657394,0.000952203
0.00163349,0.000288998,0.000199534,0.00028543
0.00158211,0.000273021,0.000180493,0.00026479
0.000497944,0.000111123,0.000441961,0.000688165
0.000775074,0.000239503,0.00015571,0.000240014
0.000563991,0.000120237,0.000167871,0.000229114
0.000598885,0.00013012,0.000215672,0.000315519
0.000769284,0.00017586,0.000283284,0.000382428
0.00268894,0.000115054,0.000273578,0.000366433
0.000524142,0.000112377,0.000474716,0.000604295
0.00163216,0.00022311,0.000536232,0.000853244
0.000479673,0.00010894,0.000725099,0.00113888
0.000580254,0.000109987,0.000434575,0.00071973
0.000518954,0.000126951,0.000174178,0.000286942
0.000651222,0.000130761,0.000156558,0.00024111
0.000692134,0.000140135,0.000119362,0.000179642
0.0005722,0.000121713,0.00015965,0.000235725
0.000584525,0.000125324,0.00161374,0.002294
0.000464626,0.000111632,0.000177549,0.000241485
0.000520528,7.8649e-05,0.000267692,0.000395963
0.000706005,0.000136007,8.9035e-05,0.000138324
0.00540123,0.000230159,0.000171471,0.000262471
0.000559878,9.182e-05,0.00116697,0.00166144
0.00157427,0.000253464,0.000107918,0.000178851
0.00217151,0.000297445,0.00125396,0.00179233
0.000883397,0.000193967,0.000429526,0.000616916
0.000834835,0.000170713,0.000666266,0.00086737
0.0023703,0.000255766,0.00148968,0.00192193
0.00279222,0.000448152,0.000135734,0.000187894
0.00100138,0.000188926,0.000790023,0.00124312
0.000612258,0.000125998,0.000146094,0.000212239
0.00053752,9.8416e-05,0.000544516,0.00109151
0.000453487,9.7544e-05,0.00037032,0.000612029
0.000532434,0.000110456,9.3542e-05,0.000165597
0.000418009,7.9309e-05,0.000171684,0.000252459
0.000593505,0.000132706,0.000139774,0.000213576
0.00042731,7.7357e-05,0.000232622,0.000377905
0.00552671,0.000319002,0.00152739,0.00201949
0.000545708,0.000259954,0.000319657,0.000443538
0.000550169,0.000133185,0.000192769,0.000306755
0.000433821,8.6028e-05,0.000144066,0.000391956
0.000988053,0.000169246,0.000177612,0.000269636
0.00199223,9.9794e-05,0.000627861,0.00102445
0.000501556,0.000181106,0.000113645,0.000169333
0.00120084,0.000144639,0.000486387,0.000844414
0.000829096,0.00014847,0.000125823,0.00018506
0.00199021,9.295e-05,0.000125113,0.000209199
0.00148969,0.00011857,0.000175543,0.00025748
0.000798864,0.000116928,0.000260963,0.000385681
0.000461815,0.000116161,0.000356943,0.000517122
0.00160857,0.000227244,0.00070747,0.00160178
0.000605914,0.00036265,0.000188476,0.000273077
0.000722645,0.000141435,0.000271624,0.000461796
0.00071393,0.00013102,0.000202618,0.000260888
0.000493022,0.000197616,0.000156086,0.0004717
0.000583418,0.000107356,0.00016214,0.000218743
0.00128212,0.000118636,0.000267722,0.000416831
0.00061117,8.3669e-05,0.000221807,0.000330525
0.000598219,8.763e-05,0.000126473,0.00018872
0.000677865,0.00012363,0.000172603,0.000270716
0.00199459,0.000261215,9.5907e-05,0.000143339
0.0011626,0.000112235,0.00021242,0.0003263
0.00174084,0.000199486,0.000342513,0.000926785
0.00199764,0.000352449,0.000378291,0.000662077
0.000793302,0.000140295,0.000179822,0.000318669
0.000958169,0.000132887,0.000130546,0.00019262
0.00100633,0.000303953,0.000144294,0.000238394
0.00290138,0.000383167,0.000813866,0.000928646
0.00219733,0.000350408,0.000756476,0.0011883
0.00116419,0.00021049,0.000496343,0.000875347
0.000856575,0.000186019,0.000115714,0.000183106
0.00048215,0.000129846,0.000399589,0.000886785
0.000505218,0.000141067,0.000201777,0.000333851
0.00055849,0.000113701,6.9202e-05,0.000128775
0.000602567,0.000116931,0.000169236,0.000256665
0.000522643,0.000117,0.000103897,0.000178231
0.000474309,8.9131e-05,0.000159577,0.000238503
0.000550579,0.000135034,0.000177095,0.000265033
0.000519758,0.00010951,0.000121183,0.000174847
0.000479885,0.000133471,0.000157393,0.000322576
0.00187981,0.000182864,0.000111188,0.00016994
0.000515099,0.000118138,0.000458723,0.000866957
0.000564522,0.00013668,0.000138551,0.000221911
0.00307471,0.000394614,0.000135764,0.00019311
0.00237986,0.000305069,0.000735668,0.00114514
0.000470997,8.3589e-05,0.000628392,0.000889908
0.000566787,9.3888e-05,0.000517879,0.00092428
0.00244943,0.00021676,0.000128739,0.000220127
0.00162659,0.000286085,0.000404747,0.000659953
0.00108284,0.000229317,0.000965359,0.0019857
0.000543763,0.000111527,0.000102576,0.000153601
0.00057235,0.000145931,0.00016804,0.000256281
0.00144206,0.000121167,0.000456559,0.000916112
0.00304493,0.000230695,0.000514125,0.000696008
0.00200785,0.000259271,0.000168975,0.000272518
0.00381228,0.000336952,0.00064818,0.000992612
0.000480553,8.0053e-05,0.000142441,0.000269323
0.000731204,0.000132483,0.000212104,0.000300277
0.000679595,0.000137293,0.000157237,0.00021734
0.000631127,9.5042e-05,0.000226082,0.000315775
0.000988533,0.000126755,0.00014465,0.000199001
0.00111376,0.00011624,0.000216931,0.000401009
0.000718973,0.000119156,0.000280147,0.000380789
0.000537406,0.000140296,0.000305762,0.00041078
0.000827622,0.000128644,0.000158239,0.000239688
0.00445029,0.000245743,0.00012876,0.000288868
0.00234537,0.00055025,0.000821742,0.00125114
0.00153966,0.00104054,0.00186558,0.00196666
0.000736085,0.0001138,0.000192313,0.000259065
0.000494004,0.000134451,0.000172576,0.000259715
0.00069491,0.000143235,0.000358912,0.000539675
0.00254128,0.000550855,0.000198033,0.000278507
