Duration,ICPErrorClosestFacetAll,ResidualError,RobustMeanDist,NbPointsRobMeanDist,HaussdorffDist,HaussdorffQuantileDist,ICPErrorClosestFacetRef,selectiveICPOverlap,normalICPOverlap,sizeOfMap
1568115310.302366000,,,,,,,,0.699663,,
1568115310.302366000,,,,,,,,,,1080399
1568115310.502674000,,,,,,,,0.697642,,
1568115310.502674000,,,,,,,,,,1082603
1568115310.703114000,,,,,,,,0.6973,,
1568115310.703114000,,,,,,,,,,1084797
1568115311.103849000,,,,,,,,0.69971,,
1568115311.103849000,,,,,,,,,,1086858
1568115311.304262000,,,,,,,,0.698423,,
1568115311.304262000,,,,,,,,,,1088967
1568115311.504623000,,,,,,,,0.699743,,
1568115311.504623000,,,,,,,,,,1090829
1568115311.705087000,,,,,,,,0.697128,,
1568115311.705087000,,,,,,,,,,1092959
1568115312.105865000,,,,,,,,0.699146,,
1568115312.105865000,,,,,,,,,,1094792
1568115312.306332000,,,,,,,,0.698929,,
1568115312.306332000,,,,,,,,,,1096751
1568115312.506673000,,,,,,,,0.699624,,
1568115312.506673000,,,,,,,,,,1098821
1568115312.707092000,,,,,,,,0.697584,,
1568115312.707092000,,,,,,,,,,1100640
1568115312.907466000,,,,,,,,0.698477,,
1568115312.907466000,,,,,,,,,,1102519
1568115313.107914000,,,,,,,,0.698863,,
1568115313.107914000,,,,,,,,,,1104503
1568115313.308291000,,,,,,,,0.699159,,
1568115313.308291000,,,,,,,,,,1106419
1568115313.508713000,,,,,,,,0.699624,,
1568115313.508713000,,,,,,,,,,1108400
1568115313.709102000,,,,,,,,0.698696,,
1568115313.709102000,,,,,,,,,,1110132
1568115313.909544000,,,,,,,,0.699207,,
1568115313.909544000,,,,,,,,,,1111870
1568115314.109897000,,,,,,,,0.699169,,
1568115314.109897000,,,,,,,,,,1113591
1568115314.310246000,,,,,,,,0.699225,,
1568115314.310246000,,,,,,,,,,1115366
1568115314.510691000,,,,,,,,0.699277,,
1568115314.510691000,,,,,,,,,,1117096
1568115314.911446000,,,,,,,,0.698183,,
1568115314.911446000,,,,,,,,,,1118883
1568115315.111876000,,,,,,,,0.699521,,
1568115315.111876000,,,,,,,,,,1120556
1568115315.512663000,,,,,,,,0.698697,,
1568115315.512663000,,,,,,,,,,1122186
1568115315.913522000,,,,,,,,0.699255,,
1568115315.913522000,,,,,,,,,,1123815
1568115316.314278000,,,,,,,,0.699405,,
1568115316.314278000,,,,,,,,,,1125213
1568115316.715075000,,,,,,,,0.699663,,
1568115316.715075000,,,,,,,,,,1126821
1568115316.915421000,,,,,,,,0.69877,,
1568115316.915421000,,,,,,,,,,1128310
1568115317.316293000,,,,,,,,0.699888,,
1568115317.316293000,,,,,,,,,,1129869
1568115317.516631000,,,,,,,,0.699544,,
1568115317.516631000,,,,,,,,,,1131365
1568115317.717107000,,,,,,,,0.698896,,
1568115317.717107000,,,,,,,,,,1132859
1568115317.917478000,,,,,,,,0.699292,,
1568115317.917478000,,,,,,,,,,1134504
1568115318.117870000,,,,,,,,0.698808,,
1568115318.117870000,,,,,,,,,,1135999
1568115318.518623000,,,,,,,,0.699321,,
1568115318.518623000,,,,,,,,,,1137465
1568115318.719008000,,,,,,,,0.699482,,
1568115318.719008000,,,,,,,,,,1138967
1568115318.919418000,,,,,,,,0.699603,,
1568115318.919418000,,,,,,,,,,1140435
1568115319.119839000,,,,,,,,0.699534,,
1568115319.119839000,,,,,,,,,,1141908
1568115319.320383000,,,,,,,,0.699245,,
1568115319.320383000,,,,,,,,,,1143530
1568115319.520654000,,,,,,,,0.699498,,
1568115319.520654000,,,,,,,,,,1145118
1568115319.720950000,,,,,,,,0.699157,,
1568115319.720950000,,,,,,,,,,1146853
1568115319.921437000,,,,,,,,0.698002,,
1568115319.921437000,,,,,,,,,,1148585
1568115320.121807000,,,,,,,,0.699301,,
1568115320.121807000,,,,,,,,,,1150557
1568115320.322137000,,,,,,,,0.69946,,
1568115320.322137000,,,,,,,,,,1152494
1568115320.522603000,,,,,,,,0.699383,,
1568115320.522603000,,,,,,,,,,1154569
1568115320.723003000,,,,,,,,0.699228,,
1568115320.723003000,,,,,,,,,,1156414
1568115320.923385000,,,,,,,,0.698993,,
1568115320.923385000,,,,,,,,,,1158414
1568115321.324149000,,,,,,,,0.697632,,
1568115321.324149000,,,,,,,,,,1160255
1568115321.724934000,,,,,,,,0.698565,,
1568115321.724934000,,,,,,,,,,1162154
1568115322.326125000,,,,,,,,0.699391,,
1568115322.326125000,,,,,,,,,,1164205
1568115322.526586000,,,,,,,,0.697469,,
1568115322.526586000,,,,,,,,,,1166326
1568115322.927284000,,,,,,,,0.698508,,
1568115322.927284000,,,,,,,,,,1168213
1568115323.127741000,,,,,,,,0.697643,,
1568115323.127741000,,,,,,,,,,1170377
1568115323.528570000,,,,,,,,0.698588,,
1568115323.528570000,,,,,,,,,,1172320
1568115323.728988000,,,,,,,,0.698699,,
1568115323.728988000,,,,,,,,,,1174090
1568115323.929339000,,,,,,,,0.698971,,
1568115323.929339000,,,,,,,,,,1176064
1568115324.129744000,,,,,,,,0.699145,,
1568115324.129744000,,,,,,,,,,1178116
1568115324.530541000,,,,,,,,0.69952,,
1568115324.530541000,,,,,,,,,,1180003
1568115324.730934000,,,,,,,,0.698627,,
1568115324.730934000,,,,,,,,,,1181949
1568115324.931313000,,,,,,,,0.69908,,
1568115324.931313000,,,,,,,,,,1184092
1568115325.131702000,,,,,,,,0.699395,,
1568115325.131702000,,,,,,,,,,1186092
1568115325.332122000,,,,,,,,0.699287,,
1568115325.332122000,,,,,,,,,,1188027
1568115325.532555000,,,,,,,,0.698903,,
1568115325.532555000,,,,,,,,,,1190045
1568115325.732878000,,,,,,,,0.698516,,
1568115325.732878000,,,,,,,,,,1192083
1568115325.933261000,,,,,,,,0.69933,,
1568115325.933261000,,,,,,,,,,1194018
1568115326.133743000,,,,,,,,0.698831,,
1568115326.133743000,,,,,,,,,,1195862
1568115326.334082000,,,,,,,,0.699417,,
1568115326.334082000,,,,,,,,,,1197768
1568115326.534499000,,,,,,,,0.699753,,
1568115326.534499000,,,,,,,,,,1199689
1568115326.734871000,,,,,,,,0.699619,,
1568115326.734871000,,,,,,,,,,1201558
1568115326.935315000,,,,,,,,0.699451,,
1568115326.935315000,,,,,,,,,,1203321
1568115327.135606000,,,,,,,,0.699778,,
1568115327.135606000,,,,,,,,,,1205285
1568115327.336074000,,,,,,,,0.699821,,
1568115327.336074000,,,,,,,,,,1207117
1568115327.536429000,,,,,,,,0.699684,,
1568115327.536429000,,,,,,,,,,1209040
1568115327.736837000,,,,,,,,0.699101,,
1568115327.736837000,,,,,,,,,,1211127
1568115327.937258000,,,,,,,,0.699649,,
1568115327.937258000,,,,,,,,,,1213124
1568115328.137622000,,,,,,,,0.699452,,
1568115328.137622000,,,,,,,,,,1215226
1568115328.338033000,,,,,,,,0.69988,,
1568115328.338033000,,,,,,,,,,1217293
1568115328.538421000,,,,,,,,0.69965,,
1568115328.538421000,,,,,,,,,,1219400
1568115328.939172000,,,,,,,,0.69889,,
1568115328.939172000,,,,,,,,,,1221746
1568115329.139583000,,,,,,,,0.698057,,
1568115329.139583000,,,,,,,,,,1224182
1568115329.540400000,,,,,,,,0.699797,,
1568115329.540400000,,,,,,,,,,1226500
1568115329.740835000,,,,,,,,0.699605,,
1568115329.740835000,,,,,,,,,,1228905
1568115329.941148000,,,,,,,,0.69985,,
1568115329.941148000,,,,,,,,,,1231312
1568115330.141548000,,,,,,,,0.699739,,
1568115330.141548000,,,,,,,,,,1233817
1568115330.341955000,,,,,,,,0.699323,,
1568115330.341955000,,,,,,,,,,1236235
1568115330.742793000,,,,,,,,0.698731,,
1568115330.742793000,,,,,,,,,,1238660
1568115330.943172000,,,,,,,,0.696817,,
1568115330.943172000,,,,,,,,,,1240939
1568115331.143551000,,,,,,,,0.698962,,
1568115331.143551000,,,,,,,,,,1243186
1568115331.343959000,,,,,,,,0.699001,,
1568115331.343959000,,,,,,,,,,1245455
1568115331.544291000,,,,,,,,0.699086,,
1568115331.544291000,,,,,,,,,,1247922
1568115331.744740000,,,,,,,,0.698448,,
1568115331.744740000,,,,,,,,,,1250497
1568115331.945132000,,,,,,,,0.69939,,
1568115331.945132000,,,,,,,,,,1252806
1568115332.145566000,,,,,,,,0.699011,,
1568115332.145566000,,,,,,,,,,1255074
1568115332.345951000,,,,,,,,0.699468,,
1568115332.345951000,,,,,,,,,,1257135
1568115332.746760000,,,,,,,,0.699239,,
1568115332.746760000,,,,,,,,,,1259539
1568115332.947135000,,,,,,,,0.699439,,
1568115332.947135000,,,,,,,,,,1261951
1568115333.147578000,,,,,,,,0.699692,,
1568115333.147578000,,,,,,,,,,1264313
1568115333.347921000,,,,,,,,0.697311,,
1568115333.347921000,,,,,,,,,,1266895
1568115333.548312000,,,,,,,,0.698698,,
1568115333.548312000,,,,,,,,,,1269461
1568115333.748721000,,,,,,,,0.697486,,
1568115333.748721000,,,,,,,,,,1271936
1568115333.949114000,,,,,,,,0.699076,,
1568115333.949114000,,,,,,,,,,1274598
1568115334.149497000,,,,,,,,0.695995,,
1568115334.149497000,,,,,,,,,,1277014
1568115334.550246000,,,,,,,,0.699811,,
1568115334.550246000,,,,,,,,,,1279517
1568115334.750637000,,,,,,,,0.697839,,
1568115334.750637000,,,,,,,,,,1281826
1568115334.951069000,,,,,,,,0.699158,,
1568115334.951069000,,,,,,,,,,1284198
1568115335.351929000,,,,,,,,0.698903,,
1568115335.351929000,,,,,,,,,,1286590
1568115335.752650000,,,,,,,,0.699069,,
1568115335.752650000,,,,,,,,,,1289077
1568115336.153419000,,,,,,,,0.698684,,
1568115336.153419000,,,,,,,,,,1291549
1568115336.554231000,,,,,,,,0.699327,,
1568115336.554231000,,,,,,,,,,1293711
1568115336.955075000,,,,,,,,0.698851,,
1568115336.955075000,,,,,,,,,,1296118
1568115337.155436000,,,,,,,,0.699654,,
1568115337.155436000,,,,,,,,,,1298537
1568115337.556295000,,,,,,,,0.699721,,
1568115337.556295000,,,,,,,,,,1301058
1568115337.957111000,,,,,,,,0.699279,,
1568115337.957111000,,,,,,,,,,1303711
1568115338.157507000,,,,,,,,0.699359,,
1568115338.157507000,,,,,,,,,,1305899
1568115338.357882000,,,,,,,,0.699745,,
1568115338.357882000,,,,,,,,,,1308235
1568115338.758618000,,,,,,,,0.699666,,
1568115338.758618000,,,,,,,,,,1310532
1568115338.959041000,,,,,,,,0.699077,,
1568115338.959041000,,,,,,,,,,1312840
1568115339.159448000,,,,,,,,0.698769,,
1568115339.159448000,,,,,,,,,,1315149
1568115339.359850000,,,,,,,,0.699525,,
1568115339.359850000,,,,,,,,,,1317549
1568115339.560240000,,,,,,,,0.699291,,
1568115339.560240000,,,,,,,,,,1319984
1568115339.760715000,,,,,,,,0.698424,,
1568115339.760715000,,,,,,,,,,1322398
1568115339.961057000,,,,,,,,0.699453,,
1568115339.961057000,,,,,,,,,,1324654
1568115340.161542000,,,,,,,,0.699058,,
1568115340.161542000,,,,,,,,,,1327134
1568115340.361830000,,,,,,,,0.699676,,
1568115340.361830000,,,,,,,,,,1329484
1568115340.562208000,,,,,,,,0.699535,,
1568115340.562208000,,,,,,,,,,1331948
1568115340.762681000,,,,,,,,0.698923,,
1568115340.762681000,,,,,,,,,,1334312
1568115340.963047000,,,,,,,,0.699158,,
1568115340.963047000,,,,,,,,,,1336727
1568115341.163477000,,,,,,,,0.698833,,
1568115341.163477000,,,,,,,,,,1339251
1568115341.363790000,,,,,,,,0.699777,,
1568115341.363790000,,,,,,,,,,1341906
1568115341.564237000,,,,,,,,0.699437,,
1568115341.564237000,,,,,,,,,,1344427
1568115341.764591000,,,,,,,,0.698103,,
1568115341.764591000,,,,,,,,,,1346966
1568115341.965070000,,,,,,,,0.699366,,
1568115341.965070000,,,,,,,,,,1349317
1568115342.165480000,,,,,,,,0.699096,,
1568115342.165480000,,,,,,,,,,1351753
1568115342.365879000,,,,,,,,0.699067,,
1568115342.365879000,,,,,,,,,,1354208
1568115342.566171000,,,,,,,,0.698989,,
1568115342.566171000,,,,,,,,,,1356705
1568115342.967006000,,,,,,,,0.69859,,
1568115342.967006000,,,,,,,,,,1359196
1568115343.367764000,,,,,,,,0.698284,,
1568115343.367764000,,,,,,,,,,1361834
1568115343.768649000,,,,,,,,0.697522,,
1568115343.768649000,,,,,,,,,,1364476
1568115343.969047000,,,,,,,,0.698294,,
1568115343.969047000,,,,,,,,,,1366806
1568115344.169368000,,,,,,,,0.698835,,
1568115344.169368000,,,,,,,,,,1369297
1568115344.570168000,,,,,,,,0.697735,,
1568115344.570168000,,,,,,,,,,1371770
1568115344.770545000,,,,,,,,0.698047,,
1568115344.770545000,,,,,,,,,,1374155
1568115344.971009000,,,,,,,,0.696042,,
1568115344.971009000,,,,,,,,,,1376467
1568115345.371729000,,,,,,,,0.699271,,
1568115345.371729000,,,,,,,,,,1378748
1568115345.772514000,,,,,,,,0.698953,,
1568115345.772514000,,,,,,,,,,1381002
1568115345.972912000,,,,,,,,0.698186,,
1568115345.972912000,,,,,,,,,,1383361
1568115346.373739000,,,,,,,,0.699245,,
1568115346.373739000,,,,,,,,,,1385833
1568115346.574044000,,,,,,,,0.699045,,
1568115346.574044000,,,,,,,,,,1387930
1568115346.974959000,,,,,,,,0.698694,,
1568115346.974959000,,,,,,,,,,1390118
1568115347.175335000,,,,,,,,0.699724,,
1568115347.175335000,,,,,,,,,,1392285
1568115347.375776000,,,,,,,,0.699149,,
1568115347.375776000,,,,,,,,,,1394541
1568115347.776516000,,,,,,,,0.698962,,
1568115347.776516000,,,,,,,,,,1396924
1568115347.976973000,,,,,,,,0.699695,,
1568115347.976973000,,,,,,,,,,1399308
1568115348.177356000,,,,,,,,0.698212,,
1568115348.177356000,,,,,,,,,,1401685
1568115348.377749000,,,,,,,,0.698588,,
1568115348.377749000,,,,,,,,,,1404292
1568115348.578125000,,,,,,,,0.698692,,
1568115348.578125000,,,,,,,,,,1406786
1568115348.978929000,,,,,,,,0.698153,,
1568115348.978929000,,,,,,,,,,1409182
1568115349.179323000,,,,,,,,0.699139,,
1568115349.179323000,,,,,,,,,,1411396
1568115349.379639000,,,,,,,,0.699269,,
1568115349.379639000,,,,,,,,,,1413370
1568115349.780529000,,,,,,,,0.697977,,
1568115349.780529000,,,,,,,,,,1415385
1568115349.980925000,,,,,,,,0.697263,,
1568115349.980925000,,,,,,,,,,1417384
1568115350.181350000,,,,,,,,0.69834,,
1568115350.181350000,,,,,,,,,,1419507
1568115350.381708000,,,,,,,,0.695525,,
1568115350.381708000,,,,,,,,,,1421526
1568115350.582097000,,,,,,,,0.694744,,
1568115350.582097000,,,,,,,,,,1423514
1568115350.782460000,,,,,,,,0.69678,,
1568115350.782460000,,,,,,,,,,1425899
1568115350.982935000,,,,,,,,0.69863,,
1568115350.982935000,,,,,,,,,,1428097
1568115351.183332000,,,,,,,,0.696912,,
1568115351.183332000,,,,,,,,,,1430435
1568115351.584054000,,,,,,,,0.696716,,
1568115351.584054000,,,,,,,,,,1432645
1568115351.984889000,,,,,,,,0.697313,,
1568115351.984889000,,,,,,,,,,1434960
1568115352.185305000,,,,,,,,0.697989,,
1568115352.185305000,,,,,,,,,,1437480
1568115352.385624000,,,,,,,,0.698231,,
1568115352.385624000,,,,,,,,,,1439963
1568115352.786411000,,,,,,,,0.697425,,
1568115352.786411000,,,,,,,,,,1442560
1568115353.187186000,,,,,,,,0.69777,,
1568115353.187186000,,,,,,,,,,1445104
1568115353.387597000,,,,,,,,0.698303,,
1568115353.387597000,,,,,,,,,,1447550
1568115353.788343000,,,,,,,,0.696999,,
1568115353.788343000,,,,,,,,,,1449998
1568115354.389598000,,,,,,,,0.698394,,
1568115354.389598000,,,,,,,,,,1452607
1568115354.790390000,,,,,,,,0.698804,,
1568115354.790390000,,,,,,,,,,1455360
1568115355.191230000,,,,,,,,0.698081,,
1568115355.191230000,,,,,,,,,,1458384
1568115355.591904000,,,,,,,,0.695711,,
1568115355.591904000,,,,,,,,,,1461368
1568115355.792407000,,,,,,,,0.698484,,
1568115355.792407000,,,,,,,,,,1464296
1568115356.393553000,,,,,,,,0.698025,,
1568115356.393553000,,,,,,,,,,1467339
1568115356.593982000,,,,,,,,0.698439,,
1568115356.593982000,,,,,,,,,,1470254
1568115357.195095000,,,,,,,,0.697967,,
1568115357.195095000,,,,,,,,,,1473140
1568115357.595898000,,,,,,,,0.697489,,
1568115357.595898000,,,,,,,,,,1476122
1568115357.796255000,,,,,,,,0.698665,,
1568115357.796255000,,,,,,,,,,1479067
1568115358.197059000,,,,,,,,0.698389,,
1568115358.197059000,,,,,,,,,,1481948
1568115358.397510000,,,,,,,,0.697519,,
1568115358.397510000,,,,,,,,,,1484929
1568115358.597875000,,,,,,,,0.697598,,
1568115358.597875000,,,,,,,,,,1487793
1568115358.998693000,,,,,,,,0.698414,,
1568115358.998693000,,,,,,,,,,1490723
1568115359.199040000,,,,,,,,0.697919,,
1568115359.199040000,,,,,,,,,,1493600
1568115359.399545000,,,,,,,,0.69739,,
1568115359.399545000,,,,,,,,,,1496521
1568115359.599840000,,,,,,,,0.696819,,
1568115359.599840000,,,,,,,,,,1499455
1568115360.000637000,,,,,,,,0.694495,,
1568115360.000637000,,,,,,,,,,1502453
1568115360.201029000,,,,,,,,0.696688,,
1568115360.201029000,,,,,,,,,,1505325
1568115360.401434000,,,,,,,,0.696994,,
1568115360.401434000,,,,,,,,,,1508271
1568115360.802222000,,,,,,,,0.696026,,
1568115360.802222000,,,,,,,,,,1511346
1568115361.002635000,,,,,,,,0.696413,,
1568115361.002635000,,,,,,,,,,1514437
1568115361.203035000,,,,,,,,0.697148,,
1568115361.203035000,,,,,,,,,,1517399
1568115361.403415000,,,,,,,,0.695501,,
1568115361.403415000,,,,,,,,,,1520392
1568115361.804228000,,,,,,,,0.695391,,
1568115361.804228000,,,,,,,,,,1523338
1568115362.004644000,,,,,,,,0.696633,,
1568115362.004644000,,,,,,,,,,1526317
1568115362.205036000,,,,,,,,0.697896,,
1568115362.205036000,,,,,,,,,,1529212
1568115362.605805000,,,,,,,,0.697329,,
1568115362.605805000,,,,,,,,,,1532022
1568115362.806301000,,,,,,,,0.698491,,
1568115362.806301000,,,,,,,,,,1534866
1568115363.006615000,,,,,,,,0.698261,,
1568115363.006615000,,,,,,,,,,1537406
1568115363.407487000,,,,,,,,0.697065,,
1568115363.407487000,,,,,,,,,,1540475
1568115363.607910000,,,,,,,,0.695623,,
1568115363.607910000,,,,,,,,,,1543443
1568115363.808313000,,,,,,,,0.696826,,
1568115363.808313000,,,,,,,,,,1546284
1568115364.008710000,,,,,,,,0.696781,,
1568115364.008710000,,,,,,,,,,1549281
1568115364.209142000,,,,,,,,0.697477,,
1568115364.209142000,,,,,,,,,,1552203
1568115364.609858000,,,,,,,,0.697078,,
1568115364.609858000,,,,,,,,,,1555256
1568115364.810228000,,,,,,,,0.697582,,
1568115364.810228000,,,,,,,,,,1558352
1568115365.211039000,,,,,,,,0.697519,,
1568115365.211039000,,,,,,,,,,1561343
1568115365.411453000,,,,,,,,0.697553,,
1568115365.411453000,,,,,,,,,,1564375
1568115365.611713000,,,,,,,,0.698102,,
1568115365.611713000,,,,,,,,,,1567441
1568115366.012549000,,,,,,,,0.697602,,
1568115366.012549000,,,,,,,,,,1570305
1568115366.213010000,,,,,,,,0.697839,,
1568115366.213010000,,,,,,,,,,1573453
1568115366.413434000,,,,,,,,0.697236,,
1568115366.413434000,,,,,,,,,,1576362
1568115366.613823000,,,,,,,,0.697947,,
1568115366.613823000,,,,,,,,,,1579340
1568115366.814220000,,,,,,,,0.698037,,
1568115366.814220000,,,,,,,,,,1582362
1568115367.014612000,,,,,,,,0.696441,,
1568115367.014612000,,,,,,,,,,1585144
1568115367.415388000,,,,,,,,0.696959,,
1568115367.415388000,,,,,,,,,,1587820
1568115367.615825000,,,,,,,,0.696818,,
1568115367.615825000,,,,,,,,,,1590570
1568115367.816192000,,,,,,,,0.699367,,
1568115367.816192000,,,,,,,,,,1593124
1568115368.217000000,,,,,,,,0.696823,,
1568115368.217000000,,,,,,,,,,1595596
1568115368.417347000,,,,,,,,0.698607,,
1568115368.417347000,,,,,,,,,,1597965
1568115368.617813000,,,,,,,,0.696442,,
1568115368.617813000,,,,,,,,,,1600336
1568115368.818214000,,,,,,,,0.695054,,
1568115368.818214000,,,,,,,,,,1602738
1568115369.018554000,,,,,,,,0.697846,,
1568115369.018554000,,,,,,,,,,1605294
1568115369.218991000,,,,,,,,0.699649,,
1568115369.218991000,,,,,,,,,,1607672
1568115369.619729000,,,,,,,,0.699596,,
1568115369.619729000,,,,,,,,,,1609901
1568115369.820168000,,,,,,,,0.693951,,
1568115369.820168000,,,,,,,,,,1612255
1568115370.020600000,,,,,,,,0.694475,,
1568115370.020600000,,,,,,,,,,1614627
1568115370.220968000,,,,,,,,0.696155,,
1568115370.220968000,,,,,,,,,,1617074
1568115370.621776000,,,,,,,,0.69776,,
1568115370.621776000,,,,,,,,,,1619644
1568115370.822159000,,,,,,,,0.693279,,
1568115370.822159000,,,,,,,,,,1622324
1568115371.022485000,,,,,,,,0.698649,,
1568115371.022485000,,,,,,,,,,1624980
1568115371.222905000,,,,,,,,0.699768,,
1568115371.222905000,,,,,,,,,,1627587
1568115371.423314000,,,,,,,,0.699748,,
1568115371.423314000,,,,,,,,,,1630192
1568115371.623702000,,,,,,,,0.69922,,
1568115371.623702000,,,,,,,,,,1632786
1568115372.024565000,,,,,,,,0.699463,,
1568115372.024565000,,,,,,,,,,1635245
1568115372.224932000,,,,,,,,0.699747,,
1568115372.224932000,,,,,,,,,,1637781
1568115372.425304000,,,,,,,,0.69867,,
1568115372.425304000,,,,,,,,,,1640190
1568115372.625753000,,,,,,,,0.699263,,
1568115372.625753000,,,,,,,,,,1642762
1568115373.026515000,,,,,,,,0.699443,,
1568115373.026515000,,,,,,,,,,1645235
1568115373.226940000,,,,,,,,0.698693,,
1568115373.226940000,,,,,,,,,,1647865
1568115373.427310000,,,,,,,,0.698494,,
1568115373.427310000,,,,,,,,,,1650416
1568115373.627704000,,,,,,,,0.698575,,
1568115373.627704000,,,,,,,,,,1652900
1568115373.828211000,,,,,,,,0.699056,,
1568115373.828211000,,,,,,,,,,1655280
1568115374.028579000,,,,,,,,0.699325,,
1568115374.028579000,,,,,,,,,,1657638
1568115374.228898000,,,,,,,,0.699433,,
1568115374.228898000,,,,,,,,,,1659993
1568115374.429335000,,,,,,,,0.699555,,
1568115374.429335000,,,,,,,,,,1662195
1568115374.830072000,,,,,,,,0.699284,,
1568115374.830072000,,,,,,,,,,1664437
1568115375.030497000,,,,,,,,0.699583,,
1568115375.030497000,,,,,,,,,,1666750
1568115375.230939000,,,,,,,,0.698654,,
1568115375.230939000,,,,,,,,,,1668935
1568115375.431229000,,,,,,,,0.698544,,
1568115375.431229000,,,,,,,,,,1671326
1568115375.631786000,,,,,,,,0.699249,,
1568115375.631786000,,,,,,,,,,1673752
1568115375.832083000,,,,,,,,0.697769,,
1568115375.832083000,,,,,,,,,,1676262
1568115376.032536000,,,,,,,,0.698955,,
1568115376.032536000,,,,,,,,,,1678487
1568115376.232903000,,,,,,,,0.698538,,
1568115376.232903000,,,,,,,,,,1680767
1568115376.433291000,,,,,,,,0.697556,,
1568115376.433291000,,,,,,,,,,1683012
1568115376.834107000,,,,,,,,0.697553,,
1568115376.834107000,,,,,,,,,,1685149
1568115377.034426000,,,,,,,,0.697347,,
1568115377.034426000,,,,,,,,,,1687315
1568115377.234898000,,,,,,,,0.696,,
1568115377.234898000,,,,,,,,,,1689458
1568115377.435199000,,,,,,,,0.697842,,
1568115377.435199000,,,,,,,,,,1691724
1568115377.635629000,,,,,,,,0.699467,,
1568115377.635629000,,,,,,,,,,1693949
1568115377.836021000,,,,,,,,0.69864,,
1568115377.836021000,,,,,,,,,,1696268
1568115378.036372000,,,,,,,,0.698542,,
1568115378.036372000,,,,,,,,,,1698604
1568115378.236804000,,,,,,,,0.698842,,
1568115378.236804000,,,,,,,,,,1700716
1568115378.437216000,,,,,,,,0.698764,,
1568115378.437216000,,,,,,,,,,1702903
1568115378.637586000,,,,,,,,0.698585,,
1568115378.637586000,,,,,,,,,,1705236
1568115379.038414000,,,,,,,,0.698949,,
1568115379.038414000,,,,,,,,,,1707287
1568115379.439184000,,,,,,,,0.698649,,
1568115379.439184000,,,,,,,,,,1709665
1568115379.639616000,,,,,,,,0.698348,,
1568115379.639616000,,,,,,,,,,1711925
1568115380.040391000,,,,,,,,0.699055,,
1568115380.040391000,,,,,,,,,,1714204
1568115380.240723000,,,,,,,,0.698607,,
1568115380.240723000,,,,,,,,,,1716417
1568115380.641503000,,,,,,,,0.698767,,
1568115380.641503000,,,,,,,,,,1718554
1568115380.841894000,,,,,,,,0.699184,,
1568115380.841894000,,,,,,,,,,1720583
1568115381.042350000,,,,,,,,0.699728,,
1568115381.042350000,,,,,,,,,,1722785
1568115381.443122000,,,,,,,,0.699313,,
1568115381.443122000,,,,,,,,,,1724799
1568115381.643575000,,,,,,,,0.699573,,
1568115381.643575000,,,,,,,,,,1726990
1568115381.843942000,,,,,,,,0.69916,,
1568115381.843942000,,,,,,,,,,1729039
1568115382.044296000,,,,,,,,0.699413,,
1568115382.044296000,,,,,,,,,,1731211
1568115382.244700000,,,,,,,,0.698398,,
1568115382.244700000,,,,,,,,,,1733359
1568115382.445134000,,,,,,,,0.699066,,
1568115382.445134000,,,,,,,,,,1735559
1568115382.645510000,,,,,,,,0.699434,,
1568115382.645510000,,,,,,,,,,1737776
1568115382.845889000,,,,,,,,0.699087,,
1568115382.845889000,,,,,,,,,,1739982
1568115383.046308000,,,,,,,,0.698803,,
1568115383.046308000,,,,,,,,,,1742083
1568115383.246704000,,,,,,,,0.699687,,
1568115383.246704000,,,,,,,,,,1744326
1568115383.447098000,,,,,,,,0.699368,,
1568115383.447098000,,,,,,,,,,1746556
1568115383.647504000,,,,,,,,0.699709,,
1568115383.647504000,,,,,,,,,,1748794
1568115384.048260000,,,,,,,,0.699605,,
1568115384.048260000,,,,,,,,,,1751168
1568115384.248659000,,,,,,,,0.698777,,
1568115384.248659000,,,,,,,,,,1753321
1568115384.449052000,,,,,,,,0.69867,,
1568115384.449052000,,,,,,,,,,1755504
1568115384.649430000,,,,,,,,0.699293,,
1568115384.649430000,,,,,,,,,,1757854
1568115384.849818000,,,,,,,,0.699069,,
1568115384.849818000,,,,,,,,,,1760025
1568115385.050256000,,,,,,,,0.699131,,
1568115385.050256000,,,,,,,,,,1762388
1568115385.250609000,,,,,,,,0.699047,,
1568115385.250609000,,,,,,,,,,1764798
1568115385.451036000,,,,,,,,0.699447,,
1568115385.451036000,,,,,,,,,,1766954
1568115385.651420000,,,,,,,,0.698755,,
1568115385.651420000,,,,,,,,,,1769223
1568115385.851828000,,,,,,,,0.698666,,
1568115385.851828000,,,,,,,,,,1771550
1568115386.052330000,,,,,,,,0.69839,,
1568115386.052330000,,,,,,,,,,1773898
1568115386.252599000,,,,,,,,0.698219,,
1568115386.252599000,,,,,,,,,,1776130
1568115386.452996000,,,,,,,,0.698002,,
1568115386.452996000,,,,,,,,,,1778593
1568115386.853801000,,,,,,,,0.699543,,
1568115386.853801000,,,,,,,,,,1780867
1568115387.054202000,,,,,,,,0.699768,,
1568115387.054202000,,,,,,,,,,1783102
1568115387.454994000,,,,,,,,0.699466,,
1568115387.454994000,,,,,,,,,,1785317
1568115387.655413000,,,,,,,,0.699624,,
1568115387.655413000,,,,,,,,,,1787460
1568115388.056205000,,,,,,,,0.698978,,
1568115388.056205000,,,,,,,,,,1789598
1568115388.457089000,,,,,,,,0.699677,,
1568115388.457089000,,,,,,,,,,1791833
1568115388.657413000,,,,,,,,0.698848,,
