DATA	RRTMeshProj1000	0	1011008	0	0	0	0
DATA	RRTMeshProj250	0	274970	0	0	0	0
DATA	RMP	1	61115	29.2328	0.00165973	0.99981	5237
DATA	DGEO	1	1159045	29.1732	3.13176e-16	0.991845	132
DATA	RRTStar1000	0	1008243	0	0	0	0
DATA	RRTConnect1000	0	1011656	0	0	0	0
DATA	RRTStar250	0	250125	0	0	0	0
DATA	RRTMeshProj1000	0	1011227	0	0	0	0
DATA	RRTMeshProj250	0	255341	0	0	0	0
DATA	RMP	1	86559	91.0155	0.0164643	0.999624	6077
DATA	DGEO	1	1118974	89.8124	2.95904e-16	0.991604	314
DATA	RRTStar1000	0	1002861	0	0	0	0
DATA	RRTConnect1000	0	1005106	0	0	0	0
DATA	RRTStar250	0	250274	0	0	0	0
DATA	RRTMeshProj1000	0	1015787	0	0	0	0
DATA	RRTMeshProj250	0	252049	0	0	0	0
DATA	RMP	1	54104	65.4307	0.00964069	0.999626	5948
DATA	DGEO	1	1052844	64.7441	4.07262e-16	0.990215	247
DATA	RRTStar1000	0	1011974	0	0	0	0
DATA	RRTConnect1000	0	1007238	0	0	0	0
DATA	RRTStar250	0	250062	0	0	0	0
DATA	RRTMeshProj1000	0	1002204	0	0	0	0
DATA	RRTMeshProj250	0	252712	0	0	0	0
DATA	RMP	1	36507	12.5829	0.000678507	0.999939	4425
DATA	DGEO	1	1362204	12.5858	4.93659e-16	0.994829	47
DATA	RRTStar1000	1	1003021	12.9539	0.00334241	0.985626	28
DATA	RRTConnect1000	1	281997	36.4958	0.00235701	0.937938	71
DATA	RRTStar250	1	250369	13.6279	0.00464622	0.957916	27
DATA	RRTMeshProj1000	1	1026366	17.6896	0.00384528	0.982427	357
DATA	RRTMeshProj250	1	286111	12.6282	0.0046789	0.973377	257
DATA	RMP	1	35354	8.9246	9.88081e-06	0.999994	4297
DATA	DGEO	1	1010313	8.93471	1.18357e-16	0.998807	17
DATA	RRTStar1000	1	1010783	8.93468	0.00112275	1	16
DATA	RRTConnect1000	1	2211	30.2708	0.00157827	0.982301	54
DATA	RRTStar250	1	250174	8.93468	0.00112275	1	16
DATA	RRTMeshProj1000	1	1017916	8.93468	0.00110682	1	180
DATA	RRTMeshProj250	1	250474	8.93468	0.00110682	1	180
DATA	RMP	1	66928	8.05322	0.000488647	0.999875	4117
DATA	DGEO	1	1373959	8.06062	7.28752e-16	0.98823	41
DATA	RRTStar1000	0	1006455	0	0	0	0
DATA	RRTConnect1000	0	1003212	0	0	0	0
DATA	RRTStar250	0	250082	0	0	0	0
DATA	RRTMeshProj1000	1	1040277	8.28242	0.000475809	0.988163	180
DATA	RRTMeshProj250	0	270207	0	0	0	0
DATA	RMP	1	61886	20.299	9.48432e-05	0.999956	5011
DATA	DGEO	1	1171224	20.3058	2.20461e-16	0.996053	74
DATA	RRTStar1000	1	1011053	20.3052	0.00378819	0.999867	37
DATA	RRTConnect1000	1	39281	26.5614	0.00182659	0.967261	48
DATA	RRTStar250	1	250203	20.3085	0.00289664	0.999451	38
DATA	RRTMeshProj1000	1	1001477	20.3081	0.00363744	0.99937	409
DATA	RRTMeshProj250	0	272380	0	0	0	0
DATA	RMP	1	35562	40.7133	0.00474061	0.9998	5266
DATA	DGEO	1	945832	40.447	1.43293e-16	0.990952	140
DATA	RRTStar1000	0	1009028	0	0	0	0
DATA	RRTConnect1000	0	1001930	0	0	0	0
DATA	RRTStar250	0	250100	0	0	0	0
DATA	RRTMeshProj1000	0	1010683	0	0	0	0
DATA	RRTMeshProj250	0	251538	0	0	0	0
DATA	RMP	1	66484	16.1281	0.00103195	0.999794	4681
DATA	DGEO	1	1003842	16.1048	5.91679e-16	0.987272	76
DATA	RRTStar1000	0	1001655	0	0	0	0
DATA	RRTConnect1000	0	1011625	0	0	0	0
DATA	RRTStar250	0	250122	0	0	0	0
DATA	RRTMeshProj1000	0	1002236	0	0	0	0
DATA	RRTMeshProj250	0	253692	0	0	0	0
DATA	RMP	1	84073	85.2012	0.0447588	0.999479	5754
DATA	DGEO	1	1458094	82.7638	3.98469e-16	0.989565	326
DATA	RRTStar1000	0	1012196	0	0	0	0
DATA	RRTConnect1000	0	1003012	0	0	0	0
DATA	RRTStar250	0	250157	0	0	0	0
DATA	RRTMeshProj1000	0	1000229	0	0	0	0
DATA	RRTMeshProj250	0	285034	0	0	0	0
DATA	RMP	1	56744	114.166	0.0594496	0.999466	6053
DATA	DGEO	1	1727720	109.746	3.9785e-16	0.990214	407
DATA	RRTStar1000	0	1002901	0	0	0	0
DATA	RRTConnect1000	0	1002474	0	0	0	0
DATA	RRTStar250	0	250174	0	0	0	0
DATA	RRTMeshProj1000	0	1019319	0	0	0	0
DATA	RRTMeshProj250	0	253566	0	0	0	0
DATA	RMP	1	71194	61.8194	0.00885523	0.999749	5586
DATA	DGEO	1	1018280	61.2541	1.79536e-16	0.992405	212
DATA	RRTStar1000	0	1002295	0	0	0	0
DATA	RRTConnect1000	0	1003336	0	0	0	0
DATA	RRTStar250	0	250293	0	0	0	0
DATA	RRTMeshProj1000	0	1013813	0	0	0	0
DATA	RRTMeshProj250	0	251616	0	0	0	0
DATA	RMP	1	47899	29.74	0.00529036	0.999779	5144
DATA	DGEO	1	958048	29.5346	3.86131e-16	0.991047	143
DATA	RRTStar1000	0	1004977	0	0	0	0
DATA	RRTConnect1000	0	1002457	0	0	0	0
DATA	RRTStar250	0	250175	0	0	0	0
DATA	RRTMeshProj1000	0	1008012	0	0	0	0
DATA	RRTMeshProj250	0	250142	0	0	0	0
DATA	RMP	1	35113	15.0573	2.80903e-05	0.999985	4700
DATA	DGEO	1	1035683	15.0599	2.38511e-16	0.998539	32
DATA	RRTStar1000	1	1001396	15.0599	0.00404874	0.999902	27
DATA	RRTConnect1000	1	3599	18.0408	0.00313072	0.986285	32
DATA	RRTStar250	1	250239	15.0599	0.00302387	0.999899	27
DATA	RRTMeshProj1000	1	1022689	15.3308	0.00370306	1	318
DATA	RRTMeshProj250	0	265420	0	0	0	0
DATA	RMP	1	81841	117.295	0.0690221	0.999494	6287
DATA	DGEO	1	1377716	113.453	3.47295e-16	0.991078	422
DATA	RRTStar1000	0	1002076	0	0	0	0
DATA	RRTConnect1000	0	1011102	0	0	0	0
DATA	RRTStar250	0	250096	0	0	0	0
DATA	RRTMeshProj1000	0	1024614	0	0	0	0
DATA	RRTMeshProj250	0	259548	0	0	0	0
DATA	RMP	1	47568	16.4912	5.70869e-05	0.999964	4606
DATA	DGEO	1	976603	16.5014	1.32124e-16	0.996842	48
DATA	RRTStar1000	1	1011977	16.5587	0.00382402	0.991978	30
DATA	RRTConnect1000	1	60256	27.0384	0.00305114	0.979579	52
DATA	RRTStar250	1	250075	16.6941	0.00301844	0.991316	32
DATA	RRTMeshProj1000	1	1008885	17.5197	0.00400683	0.992847	356
DATA	RRTMeshProj250	0	259440	0	0	0	0
DATA	RMP	1	35409	25.9728	0.000876139	0.999944	4970
DATA	DGEO	1	1089861	25.9688	6.06157e-16	0.996523	73
DATA	RRTStar1000	1	1003540	26.0286	0.00334525	0.995242	50
DATA	RRTConnect1000	1	113472	58.8279	0.00338283	0.953307	114
DATA	RRTStar250	1	250072	26.7704	0.00421487	0.987032	51
DATA	RRTMeshProj1000	1	1005513	26.985	0.0047332	0.987027	545
DATA	RRTMeshProj250	0	250479	0	0	0	0
DATA	RMP	1	34375	7.43835	4.2283e-05	0.999982	4052
DATA	DGEO	1	942542	7.44865	1.52398e-16	0.997211	24
DATA	RRTStar1000	1	1003265	7.47904	0.00375694	0.993434	15
DATA	RRTConnect1000	1	31412	34.4812	0.00287137	0.955165	64
DATA	RRTStar250	1	250152	7.45591	0.00442798	0.99492	15
DATA	RRTMeshProj1000	1	1014809	7.45826	0.0049581	0.991036	150
DATA	RRTMeshProj250	0	260829	0	0	0	0
DATA	RMP	1	53905	61.2953	0.012387	0.999631	5719
DATA	DGEO	1	987064	60.526	2.86175e-16	0.990538	243
DATA	RRTStar1000	0	1001534	0	0	0	0
DATA	RRTConnect1000	0	1002086	0	0	0	0
DATA	RRTStar250	0	250079	0	0	0	0
DATA	RRTMeshProj1000	0	1002816	0	0	0	0
DATA	RRTMeshProj250	0	258088	0	0	0	0
DATA	RMP	1	46788	80.4445	0.0205424	0.999656	6144
DATA	DGEO	1	1073503	79.2181	3.65044e-16	0.991742	282
DATA	RRTStar1000	0	1008329	0	0	0	0
DATA	RRTConnect1000	0	1009638	0	0	0	0
DATA	RRTStar250	0	250134	0	0	0	0
DATA	RRTMeshProj1000	0	1000068	0	0	0	0
DATA	RRTMeshProj250	0	256370	0	0	0	0
DATA	RMP	1	68816	159.138	0.0801503	0.999401	6971
DATA	DGEO	1	1629375	153.936	3.85e-16	0.991085	556
DATA	RRTStar1000	0	1008182	0	0	0	0
DATA	RRTConnect1000	0	1008955	0	0	0	0
DATA	RRTStar250	0	250097	0	0	0	0
DATA	RRTMeshProj1000	0	1042537	0	0	0	0
DATA	RRTMeshProj250	0	274023	0	0	0	0
